source,dest,sourcelat,sourcelon,destlat,destlon,distance,cartage,qty,amount,cartage_per_km,cartage_per_km_log,distance_log,cartage_log,pred_linear,pred_tree,pred_rf
Ahmedabad,Gandhinagar,23.03,72.6,23.23,72.66,9.74,22.0,397.0,8734,2.2587268993839835,0.3538637239435907,0.9885589568786155,1.3424226808222062,0.26938982558421065,0.33787317715815,0.27915424194912136
Ahmedabad,Godhra,23.03,72.6,22.75,73.61,112.52,26.0,481.0,12506,0.23107003199431214,-0.6362563755223454,2.0512297234931633,1.414973347970818,-0.7250336951113221,-0.688691844036537,-0.7290931118657328
Ahmedabad,Gondal,23.03,72.6,21.96,70.8,203.0,19.0,341.0,6479,0.09359605911330049,-1.028742436960384,2.307496037913213,1.2787536009528289,-0.964841976873992,-1.0469451987990703,-1.0771094336110432
Ahmedabad,Halvad,23.03,72.6,23.01,71.17,158.26,26.0,179.0,4654,0.16428661695943386,-0.7843978134206724,2.1993711613914906,1.414973347970818,-0.8636611372729897,-0.8865968062200954,-0.8627866710166162
Ahmedabad,Halvad.,23.03,72.6,23.01,71.17,158.26,26.0,215.0,5590,0.16428661695943386,-0.7843978134206724,2.1993711613914906,1.414973347970818,-0.8636611372729897,-0.8865968062200954,-0.8627866710166162
Ahmedabad,Harij,23.03,72.6,23.69,71.9,81.05,36.0,58.0,2088,0.4441702652683529,-0.35245051841724645,1.9087530191845337,1.5563025007672873,-0.5917071838654595,-0.551046557800798,-0.5408646766876712
Ahmedabad,Himmatnagar,23.03,72.6,23.61,72.96,44.2,24.0,294.0,7056,0.5429864253393665,-0.2652110276374859,1.6454222693490919,1.380211241711606,-0.3452881615439982,-0.33114693244438165,-0.3438388378341141
Ahmedabad,Idar,23.03,72.6,23.84,73.0,52.38,24.0,87.0,2088,0.4581901489117984,-0.33895425237760735,1.7191654940892134,1.380211241711606,-0.4142954208733711,-0.33114693244438165,-0.35961501227183107
Ahmedabad,Jam-khambalia,23.03,72.6,22.21,69.64,329.87,26.0,506.0,13156,0.07881892866886955,-1.103369472494525,2.518342820465343,1.414973347970818,-1.1621476772093684,-1.2244775464298403,-1.1955038990399018
Ahmedabad,Jambusar,23.03,72.6,22.05,72.79,38.74,26.0,628.0,16328,0.6711409395973154,-0.17318626841227408,1.588159616383092,1.414973347970818,-0.2917030524436266,-0.33114693244438165,-0.2809575653744632
Ahmedabad,Jamjodhpur,23.03,72.6,21.92,70.01,290.18,27.0,56.0,1512,0.09304569577503619,-1.0313037122095843,2.4626674763685714,1.4313637641589874,-1.110047936224653,-1.2244775464298403,-1.1669053635735056
Ahmedabad,Jamnagar,23.03,72.6,22.46,70.06,282.6,18.0,2117.0,38106,0.06369426751592357,-1.1958996524092338,2.45117215751254,1.255272505103306,-1.0992908741058278,-1.2244775464298403,-1.1669053635735056
Ahmedabad,Jasdan,23.03,72.6,22.04,71.21,158.25,24.0,95.0,2280,0.15165876777251186,-0.8191324769777867,2.1993437186893927,1.380211241711606,-0.8636354570065377,-0.8865968062200954,-0.8627866710166162
Ahmedabad,Jetpur,23.03,72.6,21.75,70.62,224.82,20.0,332.0,6640,0.08896005693443644,-1.0508049478134605,2.3518349434774417,1.3010299956639813,-1.0063333323908414,-1.0469451987990703,-1.1019149375457147
Ahmedabad,Jodhpur,23.03,72.6,26.32,73.05,118.95,27.0,42.0,1134,0.22698612862547288,-0.6440006822142977,2.075364446373285,1.4313637641589874,-0.7476184286444756,-0.688691844036537,-0.7290931118657328
Ahmedabad,Jodiya,23.03,72.6,22.69,70.3,255.99,31.0,313.0,9703,0.12109848040939099,-0.9168613065180286,2.4082230003523013,1.4913616938342726,-1.059100014042692,-1.0469451987990703,-1.1171911993037353
Ahmedabad,Junagadh,23.03,72.6,21.51,70.46,243.98,18.0,616.0,11088,0.07377653906057874,-1.13208172186806,2.3873542269713663,1.255272505103306,-1.0395714829585263,-1.0469451987990703,-1.1171911993037353
Ahmedabad,Kachh,23.03,72.6,22.83,69.34,362.01,37.0,70.0,2590,0.10220712135023895,-0.9905188433856036,2.558720567452599,1.568201724066995,-1.199932269181102,-1.2244775464298403,-1.2302699083061588
Ahmedabad,Kadi,23.03,72.6,23.29,72.32,31.52,23.0,109.0,2507,0.7296954314720813,-0.1368583727999248,1.4985862088175177,1.3617278360175928,-0.20788226230763218,-0.1555058655574673,-0.24499943594146545
Ahmedabad,Kalawad,23.03,72.6,22.17,70.34,252.85,26.0,78.0,2028,0.10282776349614396,-0.9878896099977453,2.4028629579685634,1.414973347970818,-1.0540842063383973,-1.0469451987990703,-1.1171911993037353
Ahmedabad,Kalol,23.03,72.6,23.24,72.49,13.32,27.0,442.0,11934,2.027027027027027,0.3068595393247051,1.1245042248342823,1.4313637641589874,0.1421752863031025,0.10065376833117112,0.19417882884978796
Ahmedabad,Kapadwanj,23.03,72.6,23.03,73.07,53.18,42.0,134.0,5628,0.7897705904475367,-0.10249904259764774,1.7257483329955483,1.6232492903979006,-0.42045549419717543,-0.33114693244438165,-0.35961501227183107
Ahmedabad,Kathlal,23.03,72.6,22.89,72.99,43.88,42.0,31.0,1302,0.9571558796718322,-0.01901732850477307,1.6422666189026736,1.6232492903979006,-0.3423351744800849,-0.33114693244438165,-0.3383130323591942
Ahmedabad,Keshod,23.03,72.6,21.3,70.24,269.59,22.0,130.0,2860,0.081605400793798,-1.088281097896546,2.4307037787187524,1.3424226808222062,-1.0801370233154344,-1.2244775464298403,-1.163625129583725
Ahmedabad,Khambhalia,23.03,72.6,22.21,69.64,329.87,26.0,498.0,12948,0.07881892866886955,-1.103369472494525,2.518342820465343,1.414973347970818,-1.1621476772093684,-1.2244775464298403,-1.1955038990399018
Ahmedabad,Khambhat,23.03,72.6,22.31,72.62,24.06,20.0,224.0,4378,0.8312551953449709,-0.08026562733984473,1.381295623003826,1.3010299956639813,-0.09812435708090539,-0.1555058655574673,-0.13507877264568502
Ahmedabad,Kheda,23.03,72.6,22.74,72.68,13.27,57.0,96.0,5472,4.295403165033911,0.6330039328080559,1.1228709228644356,1.7558748556724915,0.14370369373298608,0.10065376833117112,0.20145347982773443
Ahmedabad,Khembrama,23.03,72.6,12.5,78.22,688.71,35.0,122.0,4270,0.05081964832803357,-1.2939683445930659,2.8380363889433413,1.5440680443502757,-1.4613097638097254,-1.3606306327849478,-1.3896018025322292
Ahmedabad,Killapardi,23.03,72.6,20.49,72.92,90.99,33.0,72.0,2376,0.36267721727662383,-0.44047972515243844,1.958993665030326,1.5185139398778875,-0.638721255856123,-0.688691844036537,-0.6363750268455077
Ahmedabad,Kodinar,23.03,72.6,20.79,70.7,225.37,42.0,57.0,2394,0.1863602076585171,-0.72964681429541,2.3528961046933103,1.6232492903979006,-1.007326343307733,-1.0469451987990703,-1.1019149375457147
Ahmedabad,Kosamba,23.03,72.6,21.49,72.97,65.46,31.0,224.0,6944,0.47357164680721053,-0.32461430713771283,1.8159760009719854,1.4913616938342726,-0.5048885265832268,-0.5102318105272241,-0.5225476230086289
Ahmedabad,Kutch,23.03,72.6,23.25,69.66,326.44,20.0,107.0,2140,0.061267001592942044,-1.2127733735199129,2.513803369183894,1.3010299956639813,-1.157899760293666,-1.2244775464298403,-1.1955038990399018
Ahmedabad,Lalpur,23.03,72.6,22.2,69.98,292.54,29.0,41.0,1189,0.09913174266766937,-1.0037872591570909,2.466185257056047,1.462397997898956,-1.1133397966636285,-1.2244775464298403,-1.1669053635735056
Ahmedabad,Limdi,23.03,72.6,23.0,74.15,172.79,24.0,240.0,5760,0.1388969269054922,-0.8573073629215011,2.2375186046331073,1.380211241711606,-0.8993586609140263,-0.8865968062200954,-0.8733183719851182
Ahmedabad,Lunawada,23.03,72.6,23.13,73.61,112.68,27.0,163.0,4401,0.23961661341853033,-0.6204830741547485,2.0518468383137356,1.4313637641589874,-0.7256111773493079,-0.688691844036537,-0.7290931118657328
Ahmedabad,Mahuva,23.03,72.6,21.06,71.7,120.68,40.0,324.0,12960,0.33145508783559824,-0.4795753101749885,2.081635301502951,1.6020599913279623,-0.7534865545323084,-0.688691844036537,-0.736353951646977
Ahmedabad,Manavadar,23.03,72.6,21.49,70.12,280.17,23.0,75.0,1725,0.08209301495520577,-1.0856937941042473,2.4474216301218403,1.3617278360175928,-1.0957812145108747,-1.2244775464298403,-1.1669053635735056
Ahmedabad,Mandvi,23.03,72.6,22.83,69.34,362.01,37.0,74.0,2738,0.10220712135023895,-0.9905188433856036,2.558720567452599,1.568201724066995,-1.199932269181102,-1.2244775464298403,-1.2302699083061588
Ahmedabad,Mangrol,23.03,72.6,21.18,70.14,281.45,24.0,114.0,2736,0.08527269497246404,-1.0691900112846149,2.449401252996221,1.380211241711606,-1.0976337012925168,-1.2244775464298403,-1.1669053635735056
Ahmedabad,Mansa,23.03,72.6,29.97,75.39,375.85,17.0,32.0,530,0.04523081016362911,-1.34456563320384,2.575014554582114,1.2304489213782739,-1.215179817675468,-1.2244775464298403,-1.2302699083061588
Ahmedabad,Mehmdabad,23.03,72.6,21.27,70.5,240.98,28.0,45.0,1260,0.11619221512158685,-0.9348229687012451,2.3819810000434645,1.4471580313422192,-1.0345433374528745,-1.0469451987990703,-1.1171911993037353
Ahmedabad,Mehmedabad,23.03,72.6,21.27,70.5,240.98,28.0,24.0,672,0.11619221512158685,-0.9348229687012451,2.3819810000434645,1.4471580313422192,-1.0345433374528745,-1.0469451987990703,-1.1171911993037353
Ahmedabad,Mehsana,23.03,72.6,23.59,72.39,30.02,21.0,352.0,7392,0.6995336442371752,-0.1551913931733323,1.4774106879072515,1.3222192947339193,-0.18806668375056557,-0.1555058655574673,-0.23248665224147216
Ahmedabad,Mendarda,23.03,72.6,21.31,70.43,248.12,40.0,22.0,880,0.16121231662098984,-0.7926017811649665,2.394661772492929,1.6020599913279623,-1.0464097205138374,-1.0469451987990703,-1.1171911993037353
Ahmedabad,Menderda,23.03,72.6,21.31,70.43,248.12,40.0,32.0,1280,0.16121231662098984,-0.7926017811649665,2.394661772492929,1.6020599913279623,-1.0464097205138374,-1.0469451987990703,-1.1171911993037353
Ahmedabad,Mirzapur,23.03,72.6,25.58,71.47,153.04,10.0,27.0,259,0.06534239414532149,-1.1848049570192394,2.1848049570192396,1.0,-0.8500304092148812,-1.0616247563073575,-0.8627866710166162
Ahmedabad,Modasa,23.03,72.6,23.45,73.29,78.58,24.0,42.0,1008,0.3054212267752609,-0.5151007827641813,1.8953120244757873,1.380211241711606,-0.5791294018281281,-0.551046557800798,-0.5408646766876712
Ahmedabad,"Modasa,",23.03,72.6,23.45,73.29,78.58,24.0,42.0,1008,0.3054212267752609,-0.5151007827641813,1.8953120244757873,1.380211241711606,-0.5791294018281281,-0.551046557800798,-0.5408646766876712
Ahmedabad,Morbi,23.03,72.6,22.81,70.82,197.36,21.0,1754.0,36834,0.10640453992703688,-0.9730398417477604,2.2952591364816795,1.3222192947339193,-0.9533909583777211,-1.0469451987990703,-1.0134328611475039
Ahmedabad,Mundra,23.03,72.6,22.83,69.71,320.99,24.0,66.0,1584,0.07476868438269105,-1.1262802610594107,2.506491502771017,1.380211241711606,-1.1510574793449646,-1.2244775464298403,-1.1860286824324786
Ahmedabad,Nabipur,23.03,72.6,21.81,73.05,64.53,24.0,32.0,768,0.3719200371920037,-0.42955042339551897,1.809761665107125,1.380211241711606,-0.4990732901584911,-0.5102318105272241,-0.5225476230086289
Ahmedabad,Nadiyad,23.03,72.6,22.73,72.86,30.85,19.0,410.0,7790,0.6158833063209076,-0.21050156741643153,1.4892551683692605,1.2787536009528289,-0.19915048348598519,-0.1555058655574673,-0.24499943594146545
Ahmedabad,Nakhratna,23.03,72.6,23.09,70.01,287.78,20.0,23.0,460,0.06949753283758427,-1.1580306125903403,2.4590606082543216,1.3010299956639813,-1.1066727097654898,-1.2244775464298403,-1.1669053635735056
Ahmedabad,Navsari,23.03,72.6,20.86,72.91,79.68,24.0,1010.0,24240,0.3012048192771084,-0.5211380837040364,1.9013493254156424,1.380211241711606,-0.5847789729321076,-0.551046557800798,-0.5408646766876712
Ahmedabad,Netrang,23.03,72.6,21.65,73.35,94.65,52.0,35.0,1820,0.5493924986793449,-0.26011727466501644,1.9761206182998157,1.7160033436347992,-0.6547482754223926,-0.688691844036537,-0.7024742413497045
Ahmedabad,Okha,23.03,72.6,22.45,69.06,394.01,27.0,360.0,9720,0.06852617953859039,-1.1641434802292936,2.5955072443882807,1.4313637641589874,-1.2343564181671625,-1.2244775464298403,-1.2349117782394428
Ahmedabad,Padra,23.03,72.6,22.23,73.09,60.5,37.0,311.0,11507,0.6115702479338843,-0.2135536505854739,1.7817553746524688,1.568201724066995,-0.4728656303352461,-0.5102318105272241,-0.4768711092464072
Ahmedabad,Palanpur,23.03,72.6,24.17,72.43,42.06,25.0,298.0,7450,0.5943889681407513,-0.22592925967826472,1.6238692683503022,1.3979400086720377,-0.32511934556814204,-0.33114693244438165,-0.31630663424286315
Ahmedabad,Palitana,23.03,72.6,21.52,71.81,100.87,42.0,25.0,1050,0.4163775156141568,-0.38051273043034567,2.0037620208282463,1.6232492903979006,-0.6806144812905122,-0.688691844036537,-0.7104410148903767
Ahmedabad,Palsana,23.03,72.6,27.48,75.38,337.81,57.0,254.0,14478,0.1687339036736627,-0.7727976459288026,2.528672501601294,1.7558748556724915,-1.1718139616368581,-1.2244775464298403,-1.1955038990399018
Ahmedabad,"Palsana,",23.03,72.6,27.48,75.38,337.81,57.0,397.0,22629,0.1687339036736627,-0.7727976459288026,2.528672501601294,1.7558748556724915,-1.1718139616368581,-1.2244775464298403,-1.1955038990399018
Ahmedabad,Parda,23.03,72.6,22.23,73.09,60.5,37.0,375.0,13875,0.6115702479338843,-0.2135536505854739,1.7817553746524688,1.568201724066995,-0.4728656303352461,-0.5102318105272241,-0.4768711092464072
Ahmedabad,Pardi,23.03,72.6,20.49,72.92,90.99,33.0,99.0,3267,0.36267721727662383,-0.44047972515243844,1.958993665030326,1.5185139398778875,-0.638721255856123,-0.688691844036537,-0.6363750268455077
Ahmedabad,Patan,23.03,72.6,23.84,72.11,60.48,23.0,414.0,9522,0.3802910052910053,-0.4198839464755572,1.78161178249315,1.3617278360175928,-0.4727312600061657,-0.5102318105272241,-0.4768711092464072
Ahmedabad,Petlad,23.03,72.6,22.47,72.79,28.7,26.0,71.0,1846,0.9059233449477352,-0.04290854876317436,1.4578818967339924,1.414973347970818,-0.16979207802737628,-0.1555058655574673,-0.2173761345868754
Ahmedabad,Por,23.03,72.6,22.15,73.19,72.45,57.0,19.0,1083,0.7867494824016563,-0.10416353413470199,1.8600383898071935,1.7558748556724915,-0.5461211239335371,-0.5102318105272241,-0.5306170837006813
Ahmedabad,Porbandar,23.03,72.6,21.63,69.61,335.95,21.0,1486.0,30487,0.06250930197946124,-1.2040553506918343,2.5262746454257536,1.3222192947339193,-1.1695701014921032,-1.2244775464298403,-1.1955038990399018
Ahmedabad,Radhanpur,23.03,72.6,23.83,71.6,114.17,42.0,105.0,4410,0.3678724708767627,-0.4343027106566322,2.0575520010545327,1.6232492903979006,-0.7309499409599027,-0.688691844036537,-0.7290931118657328
Ahmedabad,Rajkot,23.03,72.6,22.29,70.8,201.09,18.0,6339.0,114102,0.08951215873489482,-1.0481179690100826,2.303390474113389,1.255272505103306,-0.961000082153139,-1.0469451987990703,-1.0340183285548572
Ahmedabad,Rajpipla,23.03,72.6,21.87,73.5,107.01,26.0,26.0,676,0.2429679469208485,-0.6144510160871985,2.0294243640580163,1.414973347970818,-0.7046287277585355,-0.688691844036537,-0.7290931118657328
Ahmedabad,Rajula,23.03,72.6,21.04,71.44,145.5,28.0,110.0,3080,0.19243986254295534,-0.7157049619797069,2.162862993321926,1.4471580313422192,-0.8294976106507794,-0.7909927987867378,-0.8188666913873831
Ahmedabad,Rapar,23.03,72.6,23.57,70.64,218.82,37.0,275.0,10175,0.1690887487432593,-0.7718852896304299,2.340087013697425,1.568201724066995,-0.9953398826228141,-1.0469451987990703,-1.1019149375457147
Ahmedabad,Samkhiyali,23.03,72.6,23.16,70.48,235.42,62.0,229.0,14198,0.26335910287995923,-0.5794516658684428,2.3718433553666967,1.792391689498254,-1.0250567564460893,-1.0469451987990703,-1.1068071675517042
Ahmedabad,Sanand,23.03,72.6,22.98,72.37,24.67,32.0,72.0,2304,1.2971220105391164,0.11298082883016995,1.3921691494897361,1.505149978319906,-0.10829955981556094,-0.1555058655574673,-0.1675503292236394
Ahmedabad,Sanjan,23.03,72.6,20.37,72.9,94.04,25.0,30.0,750,0.26584432156529136,-0.5753726117808642,1.9733126204529017,1.3979400086720377,-0.6521206138805873,-0.688691844036537,-0.7024742413497045
Ahmedabad,Savarkundla,23.03,72.6,21.37,71.29,155.6,26.0,97.0,2522,0.16709511568123395,-0.7770362446828522,2.1920095926536702,1.414973347970818,-0.8567723460009502,-0.8865968062200954,-0.8627866710166162
